Date;Symbol;Clos
2024-03-20;LYV;104.42
2024-03-21;LYV;106.66
2024-03-22;LYV;105.99
2024-03-25;LYV;106.1
2024-03-26;LYV;104.38
2024-03-27;LYV;106.81
2024-03-28;LYV;105.77
2024-01-02;MA;420.64
2024-01-03;MA;417.53
2024-01-04;MA;418.53
2024-01-05;MA;418.18
2024-01-08;MA;421.4
2024-01-09;MA;422.02
2024-01-10;MA;427.68
2024-01-11;MA;426.13
2024-01-12;MA;428.51
2024-01-16;MA;427.76
2024-01-17;MA;426.83
2024-01-18;MA;430.12
2024-01-19;MA;436.18
2024-01-22;MA;439.14
2024-01-23;MA;438.15
2024-01-24;MA;438.09
2024-01-25;MA;436.2
2024-01-26;MA;437.92
2024-01-29;MA;439.97
2024-01-30;MA;444.57
2024-01-31;MA;448.61
2024-02-01;MA;460.28
2024-02-02;MA;459.94
2024-02-05;MA;456.13
2024-02-06;MA;459.86
2024-02-07;MA;461.27
2024-02-08;MA;457.63
2024-02-09;MA;457.25
2024-02-12;MA;458.08
2024-02-13;MA;459.82
2024-02-14;MA;464.55
2024-02-15;MA;470.63
2024-02-16;MA;467.48
2024-02-20;MA;451.13
2024-02-21;MA;458.42
2024-02-22;MA;470.91
2024-02-23;MA;472.77
2024-02-26;MA;473.85
2024-02-27;MA;474.09
2024-02-28;MA;478.19
2024-02-29;MA;474.1
2024-03-01;MA;475.97
2024-03-04;MA;467.84
2024-03-05;MA;466.87
2024-03-06;MA;470.95
2024-03-07;MA;466.89
2024-03-08;MA;468.61
2024-03-11;MA;468.51
2024-03-12;MA;472.22
2024-03-13;MA;474.95
2024-03-14;MA;478.82
2024-03-15;MA;475.17
2024-03-18;MA;478.23
2024-03-19;MA;483.33
2024-03-20;MA;487.37
2024-03-21;MA;487.96
2024-03-22;MA;481
2024-03-25;MA;475.38
2024-03-26;MA;476.14
2024-03-27;MA;477.29
2024-03-28;MA;480.9
2024-01-02;MAA;132.84
2024-01-03;MAA;129.28
2024-01-04;MAA;129.24
2024-01-05;MAA;128.87
2024-01-08;MAA;130.54
2024-01-09;MAA;129.46
2024-01-10;MAA;129.65
2024-01-11;MAA;132.45
2024-01-12;MAA;132.54
2024-01-16;MAA;133.96
2024-01-17;MAA;131.52
2024-01-18;MAA;130
2024-01-19;MAA;133.73
2024-01-22;MAA;134.4
2024-01-23;MAA;134.1
2024-01-24;MAA;132.57
2024-01-25;MAA;130.51
2024-01-26;MAA;129.38
2024-01-29;MAA;129.44
2024-01-30;MAA;128.52
2024-01-31;MAA;124.97
2024-02-01;MAA;126.5
2024-02-02;MAA;126.57
2024-02-05;MAA;123.45
2024-02-06;MAA;124.18
2024-02-07;MAA;123.79
2024-02-08;MAA;123.09
2024-02-09;MAA;123.13
2024-02-12;MAA;124.07
2024-02-13;MAA;121.98
2024-02-14;MAA;123.7
2024-02-15;MAA;128.07
2024-02-16;MAA;127.73
2024-02-20;MAA;125.21
2024-02-21;MAA;126.25
2024-02-22;MAA;125.18
2024-02-23;MAA;124.91
2024-02-26;MAA;122.32
2024-02-27;MAA;123.5
2024-02-28;MAA;124.43
2024-02-29;MAA;124.28
2024-03-01;MAA;126.21
2024-03-04;MAA;127.86
2024-03-05;MAA;127.47
2024-03-06;MAA;128.5
2024-03-07;MAA;131.21
2024-03-08;MAA;133.41
2024-03-11;MAA;133.47
2024-03-12;MAA;130.89
2024-03-13;MAA;130.48
2024-03-14;MAA;128.82
2024-03-15;MAA;128.89
2024-03-18;MAA;128.34
2024-03-19;MAA;128.95
2024-03-20;MAA;129.83
2024-03-21;MAA;131.46
2024-03-22;MAA;129.39
2024-03-25;MAA;128.55
2024-03-26;MAA;127.4
2024-03-27;MAA;129.34
2024-03-28;MAA;130.11
2024-01-02;MAR;220.77
2024-01-03;MAR;217.99
2024-01-04;MAR;218.96
2024-01-05;MAR;221.35
2024-01-08;MAR;227.13
2024-01-09;MAR;225.39
2024-01-10;MAR;225.68
2024-01-11;MAR;225.89
2024-01-12;MAR;224.42
2024-01-16;MAR;225.25
2024-01-17;MAR;226.61
2024-01-18;MAR;231.56
2024-01-19;MAR;232.55
2024-01-22;MAR;236.24
2024-01-23;MAR;235.96
2024-01-24;MAR;236.73
2024-01-25;MAR;241.36
2024-01-26;MAR;240.44
2024-01-29;MAR;240.97
2024-01-30;MAR;242.02
2024-01-31;MAR;238.58
2024-02-01;MAR;242.5
2024-02-02;MAR;243.94
2024-02-05;MAR;243.06
2024-02-06;MAR;243.58
2024-02-07;MAR;246.75
2024-02-08;MAR;248.38
2024-02-09;MAR;245.83
2024-02-12;MAR;247.65
2024-02-13;MAR;233.81
2024-02-14;MAR;234.26
2024-02-15;MAR;239.34
2024-02-16;MAR;240.47
2024-02-20;MAR;241.77
2024-02-21;MAR;242.7
2024-02-22;MAR;248.64
2024-02-23;MAR;250.81
2024-02-26;MAR;248.56
2024-02-27;MAR;248.37
2024-02-28;MAR;248.33
2024-02-29;MAR;249.2
2024-03-01;MAR;249.33
2024-03-04;MAR;246.76
2024-03-05;MAR;247.22
2024-03-06;MAR;246.44
2024-03-07;MAR;246.25
2024-03-08;MAR;249.61
2024-03-11;MAR;247.81
2024-03-12;MAR;250.02
2024-03-13;MAR;250.74
2024-03-14;MAR;247.34
2024-03-15;MAR;243.42
2024-03-18;MAR;247.86
2024-03-19;MAR;249.15
2024-03-20;MAR;253.37
2024-03-21;MAR;254.59
2024-03-22;MAR;254.48
2024-03-25;MAR;251.44
2024-03-26;MAR;251.51
2024-03-27;MAR;252.88
2024-03-28;MAR;251.64
2024-01-02;MAS;66.03
2024-01-03;MAS;63.75
2024-01-04;MAS;63.71
2024-01-05;MAS;64.5
2024-01-08;MAS;66.27
2024-01-09;MAS;66.68
2024-01-10;MAS;67.63
2024-01-11;MAS;67.57
2024-01-12;MAS;66.74
2024-01-16;MAS;66.91
2024-01-17;MAS;66.76
2024-01-18;MAS;67.65
2024-01-19;MAS;67.51
2024-01-22;MAS;68.48
2024-01-23;MAS;66.49
2024-01-24;MAS;64.94
2024-01-25;MAS;66.64
2024-01-26;MAS;66.71
2024-01-29;MAS;67.84
2024-01-30;MAS;67.96
2024-01-31;MAS;66.75
2024-02-01;MAS;68.56
2024-02-02;MAS;68.11
2024-02-05;MAS;67.44
2024-02-06;MAS;68.22
2024-02-07;MAS;69.87
2024-02-08;MAS;72.73
2024-02-09;MAS;72.02
2024-02-12;MAS;72.66
2024-02-13;MAS;71.88
2024-02-14;MAS;72.88
2024-02-15;MAS;72.89
2024-02-16;MAS;72.57
2024-02-20;MAS;73.37
2024-02-21;MAS;73.28
2024-02-22;MAS;74.02
2024-02-23;MAS;74.63
2024-02-26;MAS;74.99
2024-02-27;MAS;76.31
2024-02-28;MAS;76.38
2024-02-29;MAS;76.44
2024-03-01;MAS;77.28
2024-03-04;MAS;77.55
2024-03-05;MAS;76.28
2024-03-06;MAS;76.1
2024-03-07;MAS;76.82
2024-03-08;MAS;76.56
2024-03-11;MAS;74.85
2024-03-12;MAS;75.24
2024-03-13;MAS;74.78
2024-03-14;MAS;73.61
2024-03-15;MAS;73.85
2024-03-18;MAS;73.57
2024-03-19;MAS;75.04
2024-03-20;MAS;75.91
2024-03-21;MAS;77.85
2024-03-22;MAS;76.78
2024-03-25;MAS;75.69
2024-03-26;MAS;76.27
2024-03-27;MAS;77.52
2024-03-28;MAS;78.55
2024-01-02;MCD;293.45
2024-01-03;MCD;290.84
2024-01-04;MCD;288.22
2024-01-05;MCD;285.5
2024-01-08;MCD;288.38
2024-01-09;MCD;287.36
2024-01-10;MCD;290.54
2024-01-11;MCD;290.6
2024-01-12;MCD;289.93
2024-01-16;MCD;287.58
2024-01-17;MCD;287.65
2024-01-18;MCD;290.81
2024-01-19;MCD;296.9
2024-01-22;MCD;294.81
2024-01-23;MCD;296.43
2024-01-24;MCD;296.81
2024-01-25;MCD;293.62
2024-01-26;MCD;288.73
2024-01-29;MCD;288.78
2024-01-30;MCD;291.09
2024-01-31;MCD;289.19
2024-02-01;MCD;294.48
2024-02-02;MCD;293.46
2024-02-05;MCD;282.52
2024-02-06;MCD;281.21
2024-02-07;MCD;283.86
2024-02-08;MCD;288.41
2024-02-09;MCD;285.98
2024-02-12;MCD;285.95
2024-02-13;MCD;283.64
2024-02-14;MCD;284.69
2024-02-15;MCD;288.34
2024-02-16;MCD;288.49
2024-02-20;MCD;289.12
2024-02-21;MCD;290.36
2024-02-22;MCD;292.35
2024-02-23;MCD;294.16
2024-02-26;MCD;293.53
2024-02-27;MCD;290.21
2024-02-28;MCD;291.63
2024-02-29;MCD;290.39
2024-03-01;MCD;288.85
2024-03-04;MCD;289.06
2024-03-05;MCD;290.65
2024-03-06;MCD;291.04
2024-03-07;MCD;289.23
2024-03-08;MCD;290.66
2024-03-11;MCD;292.92
2024-03-12;MCD;292.41
2024-03-13;MCD;281.04
2024-03-14;MCD;279.91
2024-03-15;MCD;277.34
2024-03-18;MCD;276.78
2024-03-19;MCD;281.05
2024-03-20;MCD;282.62
2024-03-21;MCD;281.7
2024-03-22;MCD;280.81
2024-03-25;MCD;276.82
2024-03-26;MCD;276.82
2024-03-27;MCD;280.2
2024-03-28;MCD;280.13
2024-01-02;MCHP;85.69
2024-01-03;MCHP;83.72
2024-01-04;MCHP;82.56
2024-01-05;MCHP;83.15
2024-01-08;MCHP;84.78
2024-01-09;MCHP;84.48
2024-01-10;MCHP;84.58
2024-01-11;MCHP;84.84
2024-01-12;MCHP;84.55
2024-01-16;MCHP;84.3
2024-01-17;MCHP;82.5
2024-01-18;MCHP;85.29
2024-01-19;MCHP;88.54
2024-01-22;MCHP;89.83
2024-01-23;MCHP;91.07
2024-01-24;MCHP;89.65
2024-01-25;MCHP;88.75
2024-01-26;MCHP;86.05
2024-01-29;MCHP;86.35
2024-01-30;MCHP;85.1
2024-01-31;MCHP;84.32
2024-02-01;MCHP;84.79
2024-02-02;MCHP;83.44
2024-02-05;MCHP;84.6
2024-02-06;MCHP;82.41
2024-02-07;MCHP;82.47
2024-02-08;MCHP;83.5
2024-02-09;MCHP;84.58
2024-02-12;MCHP;83.11
2024-02-13;MCHP;79.86
2024-02-14;MCHP;79.77
2024-02-15;MCHP;81.68
2024-02-16;MCHP;80.79
2024-02-20;MCHP;81.57
2024-02-21;MCHP;82.64
2024-02-22;MCHP;83.51
2024-02-23;MCHP;82.45
2024-02-26;MCHP;82.51
2024-02-27;MCHP;82.55
2024-02-28;MCHP;81.79
2024-02-29;MCHP;83.75
2024-03-01;MCHP;86.59
2024-03-04;MCHP;86.51
2024-03-05;MCHP;85.24
2024-03-06;MCHP;87.4
2024-03-07;MCHP;92.9
2024-03-08;MCHP;88.42
2024-03-11;MCHP;90.15
2024-03-12;MCHP;91.54
2024-03-13;MCHP;90.12
2024-03-14;MCHP;88.56
2024-03-15;MCHP;88.22
2024-03-18;MCHP;87.67
2024-03-19;MCHP;86.87
2024-03-20;MCHP;87.93
2024-03-21;MCHP;88.45
2024-03-22;MCHP;87.63
2024-03-25;MCHP;87.24
2024-03-26;MCHP;85.84
2024-03-27;MCHP;88.77
2024-03-28;MCHP;89.29
2024-01-02;MCK;472.34
2024-01-03;MCK;479.25
2024-01-04;MCK;473.47
2024-01-05;MCK;477.1
2024-01-08;MCK;475.55
2024-01-09;MCK;479.97
2024-01-10;MCK;482.59
2024-01-11;MCK;487.73
2024-01-12;MCK;484.22
2024-01-16;MCK;487.39
2024-01-17;MCK;484.72
2024-01-18;MCK;491.88
2024-01-19;MCK;483.5
2024-01-22;MCK;486.21
2024-01-23;MCK;484.27
2024-01-24;MCK;483.9
2024-01-25;MCK;485.23
2024-01-26;MCK;484.17
2024-01-29;MCK;485.36
2024-01-30;MCK;488.91
2024-01-31;MCK;498.75
2024-02-01;MCK;500.71
2024-02-02;MCK;503.3
2024-02-05;MCK;506.79
2024-02-06;MCK;505.72
2024-02-07;MCK;515.81
2024-02-08;MCK;493.11
2024-02-09;MCK;500.21
2024-02-12;MCK;493.36
2024-02-13;MCK;503.62
2024-02-14;MCK;500.06
2024-02-15;MCK;504.53
2024-02-16;MCK;509.9
2024-02-20;MCK;505.59
2024-02-21;MCK;506.27
2024-02-22;MCK;509.14
2024-02-23;MCK;515.07
2024-02-26;MCK;518.02
2024-02-27;MCK;517.8
2024-02-28;MCK;522.49
2024-02-29;MCK;520.84
2024-03-01;MCK;525.31
2024-03-04;MCK;533.6
2024-03-05;MCK;528.25
2024-03-06;MCK;524.48
2024-03-07;MCK;527.9
2024-03-08;MCK;526.84
2024-03-11;MCK;526.09
2024-03-12;MCK;530.66
2024-03-13;MCK;519.64
2024-03-14;MCK;528.78
2024-03-15;MCK;533.06
2024-03-18;MCK;529.13
2024-03-19;MCK;533.76
2024-03-20;MCK;530.17
2024-03-21;MCK;533.6
2024-03-22;MCK;531.99
2024-03-25;MCK;531.97
2024-03-26;MCK;535.51
2024-03-27;MCK;538.67
2024-03-28;MCK;536.27
2024-01-02;MCO;380.16
2024-01-03;MCO;373.61
2024-01-04;MCO;372.87
2024-01-05;MCO;370.08
2024-01-08;MCO;374.07
2024-01-09;MCO;371.45
2024-01-10;MCO;374.96
2024-01-11;MCO;375.17
2024-01-12;MCO;378.15
2024-01-16;MCO;380.08
2024-01-17;MCO;379.63
2024-01-18;MCO;381.54
2024-01-19;MCO;385.16
2024-01-22;MCO;387.11
2024-01-23;MCO;388.13
2024-01-24;MCO;388.25
2024-01-25;MCO;390.9
2024-01-26;MCO;387.6
2024-01-29;MCO;389.58
2024-01-30;MCO;394.79
2024-01-31;MCO;390.34
2024-02-01;MCO;400.8
2024-02-02;MCO;397.87
2024-02-05;MCO;395.27
2024-02-06;MCO;396.33
2024-02-07;MCO;403.1
2024-02-08;MCO;396.28
2024-02-09;MCO;403.42
2024-02-12;MCO;399.35
2024-02-13;MCO;367.63
2024-02-14;MCO;364.89
2024-02-15;MCO;371.62
2024-02-16;MCO;369.15
2024-02-20;MCO;373.69
2024-02-21;MCO;374.23
2024-02-22;MCO;381.11
2024-02-23;MCO;384.71
2024-02-26;MCO;379.33
2024-02-27;MCO;376.89
2024-02-28;MCO;379.07
2024-02-29;MCO;378.63
2024-03-01;MCO;381.25
2024-03-04;MCO;381.71
2024-03-05;MCO;381.71
2024-03-06;MCO;388.22
2024-03-07;MCO;390.77
2024-03-08;MCO;386.21
2024-03-11;MCO;384.05
2024-03-12;MCO;388.12
2024-03-13;MCO;388.21
2024-03-14;MCO;382.61
2024-03-15;MCO;383.36
2024-03-18;MCO;383.28
2024-03-19;MCO;386.4
2024-03-20;MCO;389.4
2024-03-21;MCO;394.8
2024-03-22;MCO;386.84
2024-03-25;MCO;385.77
2024-03-26;MCO;390.11
2024-03-27;MCO;389.43
2024-03-28;MCO;392.22
2024-01-02;MDLZ;73.39
2024-01-03;MDLZ;72.84
2024-01-04;MDLZ;72.84
2024-01-05;MDLZ;72.65
2024-01-08;MDLZ;73.26
2024-01-09;MDLZ;73.29
2024-01-10;MDLZ;72.64
2024-01-11;MDLZ;72.34
2024-01-12;MDLZ;72.68
2024-01-16;MDLZ;72.41
2024-01-17;MDLZ;72.86
2024-01-18;MDLZ;72.47
2024-01-19;MDLZ;72.41
2024-01-22;MDLZ;72.68
2024-01-23;MDLZ;73.96
2024-01-24;MDLZ;73.5
2024-01-25;MDLZ;74.05
2024-01-26;MDLZ;74.68
2024-01-29;MDLZ;75.26
2024-01-30;MDLZ;75.88
2024-01-31;MDLZ;74.81
2024-02-01;MDLZ;76.08
2024-02-02;MDLZ;76.4
2024-02-05;MDLZ;74.87
2024-02-06;MDLZ;74.79
2024-02-07;MDLZ;74.17
2024-02-08;MDLZ;74.31
2024-02-09;MDLZ;72.73
2024-02-12;MDLZ;73.05
2024-02-13;MDLZ;71.54
2024-02-14;MDLZ;70.98
2024-02-15;MDLZ;71.18
2024-02-16;MDLZ;71.54
2024-02-20;MDLZ;72.75
2024-02-21;MDLZ;73.35
2024-02-22;MDLZ;73.68
2024-02-23;MDLZ;73.53
2024-02-26;MDLZ;72.85
2024-02-27;MDLZ;72.69
2024-02-28;MDLZ;72.75
2024-02-29;MDLZ;72.63
2024-03-01;MDLZ;71.93
2024-03-04;MDLZ;71.08
2024-03-05;MDLZ;70.41
2024-03-06;MDLZ;71.19
2024-03-07;MDLZ;70.57
2024-03-08;MDLZ;71.41
2024-03-11;MDLZ;71.96
2024-03-12;MDLZ;71.3
2024-03-13;MDLZ;71.06
2024-03-14;MDLZ;70.53
2024-03-15;MDLZ;70.32
2024-03-18;MDLZ;70.88
2024-03-19;MDLZ;71.81
2024-03-20;MDLZ;71.43
2024-03-21;MDLZ;71.77
2024-03-22;MDLZ;71.96
2024-03-25;MDLZ;70.42
2024-03-26;MDLZ;69.62
2024-03-27;MDLZ;70.1
2024-03-28;MDLZ;70
2024-01-02;MDT;82.16
2024-01-03;MDT;82.52
2024-01-04;MDT;83.24
2024-01-05;MDT;83.88
2024-01-08;MDT;85.86
2024-01-09;MDT;85.95
2024-01-10;MDT;86.37
2024-01-11;MDT;86.38
2024-01-12;MDT;86.7
2024-01-16;MDT;85.83
2024-01-17;MDT;85.34
2024-01-18;MDT;85.58
2024-01-19;MDT;85.78
2024-01-22;MDT;85.76
2024-01-23;MDT;85.63
2024-01-24;MDT;84.02
2024-01-25;MDT;85.09
2024-01-26;MDT;85.83
2024-01-29;MDT;86.72
2024-01-30;MDT;86.26
2024-01-31;MDT;86.82
2024-02-01;MDT;87.37
2024-02-02;MDT;86.91
2024-02-05;MDT;86.04
2024-02-06;MDT;87.02
2024-02-07;MDT;86.44
2024-02-08;MDT;85.47
2024-02-09;MDT;84.29
2024-02-12;MDT;84.37
2024-02-13;MDT;82.9
2024-02-14;MDT;82.99
2024-02-15;MDT;84.02
2024-02-16;MDT;83.73
2024-02-20;MDT;85.15
2024-02-21;MDT;85.19
2024-02-22;MDT;84.36
2024-02-23;MDT;84.97
2024-02-26;MDT;82.98
2024-02-27;MDT;83.15
2024-02-28;MDT;82.68
2024-02-29;MDT;82.68
2024-03-01;MDT;82.91
2024-03-04;MDT;84.36
2024-03-05;MDT;83.91
2024-03-06;MDT;84.85
2024-03-07;MDT;84.45
2024-03-08;MDT;84.43
2024-03-11;MDT;84.8
2024-03-12;MDT;85.04
2024-03-13;MDT;84.38
2024-03-14;MDT;83.7
2024-03-15;MDT;82.88
2024-03-18;MDT;82.97
2024-03-19;MDT;83.42
2024-03-20;MDT;83.35
2024-03-21;MDT;83.41
2024-03-22;MDT;83.08
2024-03-25;MDT;83.24
2024-03-26;MDT;83.7
2024-03-27;MDT;86.92
2024-03-28;MDT;87.15
2024-01-02;MET;66.82
2024-01-03;MET;66.59
2024-01-04;MET;66.96
2024-01-05;MET;68.38
2024-01-08;MET;68.97
2024-01-09;MET;68.67
2024-01-10;MET;68.75
2024-01-11;MET;68.75
2024-01-12;MET;68.29
2024-01-16;MET;67.68
2024-01-17;MET;66.88
2024-01-18;MET;67.19
2024-01-19;MET;68.35
2024-01-22;MET;68.95
2024-01-23;MET;68.91
2024-01-24;MET;69.13
2024-01-25;MET;69.84
2024-01-26;MET;70.32
2024-01-29;MET;69.81
2024-01-30;MET;70.25
2024-01-31;MET;68.77
2024-02-01;MET;64.83
2024-02-02;MET;65.43
2024-02-05;MET;65.81
2024-02-06;MET;65.96
2024-02-07;MET;67
2024-02-08;MET;66.75
2024-02-09;MET;67.5
2024-02-12;MET;68.55
2024-02-13;MET;67.84
2024-02-14;MET;68.35
2024-02-15;MET;69.54
2024-02-16;MET;68.77
2024-02-20;MET;68.62
2024-02-21;MET;68.94
2024-02-22;MET;68.86
2024-02-23;MET;69.33
2024-02-26;MET;68.57
2024-02-27;MET;69.16
2024-02-28;MET;69.34
2024-02-29;MET;69.74
2024-03-01;MET;69.73
2024-03-04;MET;69.91
2024-03-05;MET;70.47
2024-03-06;MET;71.04
2024-03-07;MET;71.37
2024-03-08;MET;70.92
2024-03-11;MET;71.71
2024-03-12;MET;71.69
2024-03-13;MET;72.67
2024-03-14;MET;71.9
2024-03-15;MET;72.39
2024-03-18;MET;72.55
2024-03-19;MET;72.4
2024-03-20;MET;73.36
2024-03-21;MET;73.27
2024-03-22;MET;72.63
2024-03-25;MET;73.1
2024-03-26;MET;73.06
2024-03-27;MET;73.92
2024-03-28;MET;74.11
2024-01-02;META;345.58
2024-01-03;META;343.76
2024-01-04;META;346.41
2024-01-05;META;351.23
2024-01-08;META;357.92
2024-01-09;META;356.7
2024-01-10;META;369.71
2024-01-11;META;368.91
2024-01-12;META;373.72
2024-01-16;META;366.71
2024-01-17;META;367.61
2024-01-18;META;375.36
2024-01-19;META;382.66
2024-01-22;META;381
2024-01-23;META;384.41
2024-01-24;META;389.9
2024-01-25;META;392.37
2024-01-26;META;393.33
2024-01-29;META;400.2
2024-01-30;META;399.24
2024-01-31;META;389.34
2024-02-01;META;393.97
2024-02-02;META;474.02
2024-02-05;META;458.47
2024-02-06;META;453.79
2024-02-07;META;468.63
2024-02-08;META;469.04
2024-02-09;META;467.15
2024-02-12;META;467.94
2024-02-13;META;459.18
2024-02-14;META;472.31
2024-02-15;META;483.04
2024-02-16;META;472.35
2024-02-20;META;470.78
2024-02-21;META;467.57
2024-02-22;META;485.65
2024-02-23;META;483.55
2024-02-26;META;481.26
2024-02-27;META;486.57
2024-02-28;META;483.54
2024-02-29;META;489.64
2024-03-01;META;501.8
2024-03-04;META;497.7
2024-03-05;META;489.73
2024-03-06;META;495.6
2024-03-07;META;511.68
2024-03-08;META;505.45
2024-03-11;META;483.11
2024-03-12;META;499.25
2024-03-13;META;495.08
2024-03-14;META;491.34
2024-03-15;META;483.62
2024-03-18;META;496.49
2024-03-19;META;495.75
2024-03-20;META;505.02
2024-03-21;META;507.26
2024-03-22;META;509.07
2024-03-25;META;502.52
2024-03-26;META;495.4
2024-03-27;META;493.37
2024-03-28;META;485.1
2024-01-02;MGM;45.48
2024-01-03;MGM;44.25
2024-01-04;MGM;44.35
2024-01-05;MGM;44.83
2024-01-08;MGM;45.91
2024-01-09;MGM;44.61
2024-01-10;MGM;43.49
2024-01-11;MGM;43.41
2024-01-12;MGM;42.37
2024-01-16;MGM;42.27
2024-01-17;MGM;41.63
2024-01-18;MGM;42.86
2024-01-19;MGM;43
2024-01-22;MGM;42.56
2024-01-23;MGM;43.05
2024-01-24;MGM;42.86
2024-01-25;MGM;43.62
2024-01-26;MGM;43.65
2024-01-29;MGM;43.85
2024-01-30;MGM;43.66
2024-01-31;MGM;43.37
2024-02-01;MGM;44.71
2024-02-02;MGM;44.88
2024-02-05;MGM;44.51
2024-02-06;MGM;44.69
2024-02-07;MGM;44.72
2024-02-08;MGM;46.43
2024-02-09;MGM;46.74
2024-02-12;MGM;47.02
2024-02-13;MGM;45.66
2024-02-14;MGM;42.8
2024-02-15;MGM;43.1
2024-02-16;MGM;42.54
2024-02-20;MGM;42.36
2024-02-21;MGM;42.3
2024-02-22;MGM;42.43
2024-02-23;MGM;42.58
2024-02-26;MGM;41.75
2024-02-27;MGM;42
2024-02-28;MGM;42.19
2024-02-29;MGM;43.28
2024-03-01;MGM;42.96
2024-03-04;MGM;42.01
2024-03-05;MGM;41.99
2024-03-06;MGM;42.03
2024-03-07;MGM;42.91
2024-03-08;MGM;42.47
2024-03-11;MGM;42.64
2024-03-12;MGM;42.8
2024-03-13;MGM;42.86
2024-03-14;MGM;42.77
2024-03-15;MGM;42.88
2024-03-18;MGM;44.12
2024-03-19;MGM;44.47
2024-03-20;MGM;44.61
2024-03-21;MGM;44.75
2024-03-22;MGM;44.47
2024-03-25;MGM;44.55
2024-03-26;MGM;46.46
2024-03-27;MGM;46.6
2024-03-28;MGM;47.21
2024-01-02;MHK;105.28
2024-01-03;MHK;100.93
2024-01-04;MHK;100.71
2024-01-05;MHK;103.88
2024-01-08;MHK;105.75
2024-01-09;MHK;105.47
2024-01-10;MHK;106.34
2024-01-11;MHK;104.46
2024-01-12;MHK;101.85
2024-01-16;MHK;101.5
2024-01-17;MHK;99.76
2024-01-18;MHK;100.26
2024-01-19;MHK;99.93
2024-01-22;MHK;100.95
2024-01-23;MHK;97.96
2024-01-24;MHK;97.57
2024-01-25;MHK;99.57
2024-01-26;MHK;100.97
2024-01-29;MHK;103.44
2024-01-30;MHK;103.67
2024-01-31;MHK;104.25
2024-02-01;MHK;110.02
2024-02-02;MHK;108.93
2024-02-05;MHK;106.35
2024-02-06;MHK;106.81
2024-02-07;MHK;108.96
2024-02-08;MHK;109.61
2024-02-09;MHK;110.01
2024-02-12;MHK;117.24
2024-02-13;MHK;115.28
2024-02-14;MHK;116.69
2024-02-15;MHK;116.45
2024-02-16;MHK;115.42
2024-02-20;MHK;114.07
2024-02-21;MHK;113.74
2024-02-22;MHK;113.93
2024-02-23;MHK;114.94
2024-02-26;MHK;113.88
2024-02-27;MHK;115.05
2024-02-28;MHK;116.11
2024-02-29;MHK;118.62
2024-03-01;MHK;121.41
2024-03-04;MHK;120.83
2024-03-05;MHK;118.91
2024-03-06;MHK;119.97
2024-03-07;MHK;121.56
2024-03-08;MHK;121.66
2024-03-11;MHK;120.34
2024-03-12;MHK;119.65
2024-03-13;MHK;121.56
2024-03-14;MHK;116.95
2024-03-15;MHK;117.83
2024-03-18;MHK;119.24
2024-03-19;MHK;120.89
2024-03-20;MHK;123.58
2024-03-21;MHK;126.18
2024-03-22;MHK;125.12
2024-03-25;MHK;125.65
2024-03-26;MHK;125.1
2024-03-27;MHK;128.92
2024-03-28;MHK;130.89
2024-01-02;MKC;69.16
2024-01-03;MKC;68.58
2024-01-04;MKC;67.68
2024-01-05;MKC;66.87
2024-01-08;MKC;66.85
2024-01-09;MKC;67.26
2024-01-10;MKC;65.91
2024-01-11;MKC;65.36
2024-01-12;MKC;65.99
2024-01-16;MKC;64.82
2024-01-17;MKC;64.66
2024-01-18;MKC;64.56
2024-01-19;MKC;64.67
2024-01-22;MKC;64.25
2024-01-23;MKC;66.43
2024-01-24;MKC;65.42
2024-01-25;MKC;68.22
2024-01-26;MKC;68.7
2024-01-29;MKC;68.2
2024-01-30;MKC;68.89
2024-01-31;MKC;67.79
2024-02-01;MKC;68.31
2024-02-02;MKC;67.31
2024-02-05;MKC;65.49
2024-02-06;MKC;66.68
2024-02-07;MKC;65.26
2024-02-08;MKC;65.46
2024-02-09;MKC;64.29
2024-02-12;MKC;65.71
2024-02-13;MKC;64.99
2024-02-14;MKC;64.63
2024-02-15;MKC;65.19
2024-02-16;MKC;65.79
2024-02-20;MKC;67.69
2024-02-21;MKC;67.16
2024-02-22;MKC;67.42
2024-02-23;MKC;67.71
2024-02-26;MKC;67.51
2024-02-27;MKC;67.47
2024-02-28;MKC;67.36
2024-02-29;MKC;68.48
2024-03-01;MKC;67.44
2024-03-04;MKC;68.1
2024-03-05;MKC;68.52
2024-03-06;MKC;67.93
2024-03-07;MKC;68.01
2024-03-08;MKC;68.2
2024-03-11;MKC;69.51
2024-03-12;MKC;68.58
2024-03-13;MKC;68.29
2024-03-14;MKC;67.61
2024-03-15;MKC;67.8
2024-03-18;MKC;67.75
2024-03-19;MKC;69.02
2024-03-20;MKC;68.35
2024-03-21;MKC;69.1
2024-03-22;MKC;69.65
2024-03-25;MKC;69.56
2024-03-26;MKC;76.88
2024-03-27;MKC;75.61
2024-03-28;MKC;76.39
2024-01-02;MKTX;284.54
2024-01-03;MKTX;277.11
2024-01-04;MKTX;273.55
2024-01-05;MKTX;274.32
2024-01-08;MKTX;275.63
2024-01-09;MKTX;270.56
2024-01-10;MKTX;270.18
2024-01-11;MKTX;268.41
2024-01-12;MKTX;267.18
2024-01-16;MKTX;267.2
2024-01-17;MKTX;262.83
2024-01-18;MKTX;262.95
2024-01-19;MKTX;264.15
2024-01-22;MKTX;264.59
